x-coord,y-coord,z-coord,timedatestamp,SIM1C,SIM2C,SIM3C,SIM4C,SIM5C,SIM6C,SIM7C
-1000,500,18,15,0,0,0,0,0,0,0
-1000,600,18,15,0,0,0,0,0,0,0
-1000,700,18,15,0,0,0,0,0,0,0
-1000,800,18,15,0,0,0,0,0,0,0
-1000,900,18,15,0,0,0,0,0,0,0
-1000,1000,18,15,0,0,0,0,0,0,0
-1000,-1000,21,15,0,0,0,0,0,0,0
-1000,-900,21,15,0,0,0,0,0,0,0
-1000,-800,21,15,0,0,0,0,0,0,0
-1000,-700,21,15,0,0,0,0,0,0,0
-1000,-600,21,15,0,0,0,0,0,0,0
-1000,-500,21,15,0,0,0,0,0,0,0
-1000,-400,21,15,0,0,0,0,0,0,0
-1000,-300,21,15,0,0,0,0,0,0,0
-1000,-200,21,15,0,0,0,0,0,0,0
-1000,-100,21,15,0,0,0,0,0,0,0
-1000,0,21,15,0,0,0,0,0,0,0
-1000,100,21,15,0,0,0,0,0,0,0
-1000,200,21,15,0,0,0,0,0,0,0
-1000,300,21,15,0,0,0,0,0,0,0
-1000,400,21,15,0,0,0,0,0,0,0
-1000,500,21,15,0,0,0,0,0,0,0
-1000,600,21,15,0,0,0,0,0,0,0
-1000,700,21,15,0,0,0,0,0,0,0
-1000,800,21,15,0,0,0,0,0,0,0
-1000,900,21,15,0,0,0,0,0,0,0
-1000,1000,21,15,0,0,0,0,0,0,0
1000,-1000,0,15,0,0,0,0,0,0,0
1000,-900,0,15,0,0,0,0,0,0,0
1000,-800,0,15,0,0,0,0,0,0,0
1000,-700,0,15,0,0,0,0,0,0,0
1000,-600,0,15,0,0,0,0,0,0,0.14
1000,-500,0,15,0,0,0,0,0,0,0.52
1000,-400,0,15,0.47,0.41,0.41,0.46,0.28,0.28,1.84
1000,-300,0,15,2.24,2.01,2.01,2.19,1.54,1.54,5.1
1000,-200,0,15,6.49,6,6,6.32,4.73,4.73,11.21
1000,-100,0,15,12.46,11.4,11.4,12.13,8.99,8.99,18.81
1000,0,0,15,15.43,14.13,14.13,15.02,11.28,11.28,22.43
1000,100,0,15,12.46,11.4,11.4,12.13,8.99,8.99,18.81
1000,200,0,15,6.49,6,6,6.32,4.73,4.73,11.21
1000,300,0,15,2.24,2.01,2.01,2.19,1.54,1.54,5.1
1000,400,0,15,0.47,0.41,0.41,0.46,0.28,0.28,1.84
1000,500,0,15,0,0,0,0,0,0,0.52
1000,600,0,15,0,0,0,0,0,0,0.14
1000,700,0,15,0,0,0,0,0,0,0
1000,800,0,15,0,0,0,0,0,0,0
1000,900,0,15,0,0,0,0,0,0,0
1000,1000,0,15,0,0,0,0,0,0,0
1000,-1000,3,15,0,0,0,0,0,0,0
1000,-900,3,15,0,0,0,0,0,0,0
1000,-800,3,15,0,0,0,0,0,0,0
1000,-700,3,15,0,0,0,0,0,0,0
1000,-600,3,15,0,0,0,0,0,0,0.14
1000,-500,3,15,0,0,0,0,0,0,0.52
1000,-400,3,15,0.47,0.41,0.41,0.46,0.28,0.28,1.84
1000,-300,3,15,2.24,2.01,2.01,2.19,1.54,1.54,5.1
1000,-200,3,15,6.49,6,6,6.32,4.73,4.73,11.21
1000,-100,3,15,12.46,11.4,11.4,12.13,8.99,8.99,18.81
1000,0,3,15,15.42,14.13,14.13,15.02,11.28,11.28,22.43
1000,100,3,15,12.46,11.4,11.4,12.13,8.99,8.99,18.81
1000,200,3,15,6.49,6,6,6.32,4.73,4.73,11.21
1000,300,3,15,2.24,2.01,2.01,2.19,1.54,1.54,5.1
1000,400,3,15,0.47,0.41,0.41,0.46,0.28,0.28,1.84
1000,500,3,15,0,0,0,0,0,0,0.52
1000,600,3,15,0,0,0,0,0,0,0.14
1000,700,3,15,0,0,0,0,0,0,0
1000,800,3,15,0,0,0,0,0,0,0
1000,900,3,15,0,0,0,0,0,0,0
1000,1000,3,15,0,0,0,0,0,0,0
1000,-1000,6,15,0,0,0,0,0,0,0
1000,-900,6,15,0,0,0,0,0,0,0
1000,-800,6,15,0,0,0,0,0,0,0
1000,-700,6,15,0,0,0,0,0,0,0
1000,-600,6,15,0,0,0,0,0,0,0.14
1000,-500,6,15,0,0,0,0,0,0,0.52
1000,-400,6,15,0.47,0.41,0.41,0.46,0.28,0.28,1.84
1000,-300,6,15,2.24,2.01,2.01,2.19,1.54,1.54,5.1
1000,-200,6,15,6.49,6,6,6.32,4.73,4.73,11.21
1000,-100,6,15,12.46,11.4,11.4,12.13,8.98,8.98,18.81
1000,0,6,15,15.42,14.13,14.13,15.02,11.28,11.28,22.43
1000,100,6,15,12.45,11.4,11.4,12.13,8.98,8.98,18.81
1000,200,6,15,6.49,6,6,6.32,4.73,4.73,11.21
1000,300,6,15,2.24,2.01,2.01,2.19,1.54,1.54,5.1
1000,400,6,15,0.47,0.41,0.41,0.46,0.28,0.28,1.84
1000,500,6,15,0,0,0,0,0,0,0.52
1000,600,6,15,0,0,0,0,0,0,0.14
1000,700,6,15,0,0,0,0,0,0,0
1000,800,6,15,0,0,0,0,0,0,0
1000,900,6,15,0,0,0,0,0,0,0
1000,1000,6,15,0,0,0,0,0,0,0
1000,-1000,9,15,0,0,0,0,0,0,0
1000,-900,9,15,0,0,0,0,0,0,0
1000,-800,9,15,0,0,0,0,0,0,0
1000,-700,9,15,0,0,0,0,0,0,0
1000,-600,9,15,0,0,0,0,0,0,0.14
1000,-500,9,15,0,0,0,0,0,0,0.52
1000,-400,9,15,0.47,0.41,0.41,0.46,0.28,0.28,1.84
1000,-300,9,15,2.24,2.01,2.01,2.19,1.54,1.54,5.1
1000,-200,9,15,6.49,6,6,6.32,4.73,4.73,11.21
1000,-100,9,15,12.45,11.4,11.4,12.12,8.98,8.98,18.81
1000,0,9,15,15.42,14.12,14.12,15.01,11.28,11.28,22.43
1000,100,9,15,12.45,11.4,11.4,12.12,8.98,8.98,18.81
1000,200,9,15,6.49,6,6,6.32,4.73,4.73,11.21
1000,300,9,15,2.24,2.01,2.01,2.19,1.54,1.54,5.1
1000,400,9,15,0.47,0.41,0.41,0.46,0.28,0.28,1.84
1000,500,9,15,0,0,0,0,0,0,0.52
1000,600,9,15,0,0,0,0,0,0,0.14
1000,700,9,15,0,0,0,0,0,0,0
1000,800,9,15,0,0,0,0,0,0,0
1000,900,9,15,0,0,0,0,0,0,0
1000,1000,9,15,0,0,0,0,0,0,0
1000,-1000,12,15,0,0,0,0,0,0,0
1000,-900,12,15,0,0,0,0,0,0,0
1000,-800,12,15,0,0,0,0,0,0,0
1000,-700,12,15,0,0,0,0,0,0,0
1000,-600,12,15,0,0,0,0,0,0,0.14
1000,-500,12,15,0,0,0,0,0,0,0.52
1000,-400,12,15,0.47,0.41,0.41,0.46,0.28,0.28,1.84
1000,-300,12,15,2.24,2.01,2.01,2.19,1.54,1.54,5.1
1000,-200,12,15,6.49,6,6,6.32,4.72,4.72,11.21
1000,-100,12,15,12.45,11.4,11.4,12.12,8.98,8.98,18.8
1000,0,12,15,15.42,14.12,14.12,15.01,11.28,11.28,22.43
1000,100,12,15,12.45,11.4,11.4,12.12,8.98,8.98,18.8
1000,200,12,15,6.49,6,6,6.32,4.72,4.72,11.21
1000,300,12,15,2.24,2.01,2.01,2.19,1.54,1.54,5.1
1000,400,12,15,0.47,0.41,0.41,0.46,0.28,0.28,1.84
1000,500,12,15,0,0,0,0,0,0,0.52
1000,600,12,15,0,0,0,0,0,0,0.14
1000,700,12,15,0,0,0,0,0,0,0
1000,800,12,15,0,0,0,0,0,0,0
1000,900,12,15,0,0,0,0,0,0,0
1000,1000,12,15,0,0,0,0,0,0,0
1000,-1000,15,15,0,0,0,0,0,0,0
1000,-900,15,15,0,0,0,0,0,0,0
1000,-800,15,15,0,0,0,0,0,0,0
1000,-700,15,15,0,0,0,0,0,0,0
1000,-600,15,15,0,0,0,0,0,0,0.14
1000,-500,15,15,0,0,0,0,0,0,0.52
1000,-400,15,15,0.47,0.41,0.41,0.46,0.28,0.28,1.84
1000,-300,15,15,2.24,2.01,2.01,2.19,1.54,1.54,5.1
1000,-200,15,15,6.49,6,6,6.31,4.72,4.72,11.21
1000,-100,15,15,12.45,11.4,11.4,12.12,8.98,8.98,18.8
1000,0,15,15,15.41,14.12,14.12,15.01,11.27,11.27,22.42
1000,100,15,15,12.45,11.4,11.4,12.12,8.98,8.98,18.8
1000,200,15,15,6.49,6,6,6.31,4.72,4.72,11.21
1000,300,15,15,2.24,2.01,2.01,2.19,1.54,1.54,5.1
1000,400,15,15,0.47,0.41,0.41,0.46,0.28,0.28,1.84
1000,500,15,15,0,0,0,0,0,0,0.52
1000,600,15,15,0,0,0,0,0,0,0.14
1000,700,15,15,0,0,0,0,0,0,0
1000,800,15,15,0,0,0,0,0,0,0
1000,900,15,15,0,0,0,0,0,0,0
1000,1000,15,15,0,0,0,0,0,0,0
1000,-1000,18,15,0,0,0,0,0,0,0
1000,-900,18,15,0,0,0,0,0,0,0
1000,-800,18,15,0,0,0,0,0,0,0
1000,-700,18,15,0,0,0,0,0,0,0
1000,-600,18,15,0,0,0,0,0,0,0.14
1000,-500,18,15,0,0,0,0,0,0,0.52
1000,-400,18,15,0.47,0.41,0.41,0.46,0.28,0.28,1.84
1000,-300,18,15,2.24,2.01,2.01,2.19,1.54,1.54,5.1
1000,-200,18,15,6.48,6,6,6.31,4.72,4.72,11.2
1000,-100,18,15,12.44,11.39,11.39,12.12,8.98,8.98,18.8
1000,0,18,15,15.41,14.11,14.11,15,11.27,11.27,22.42
1000,100,18,15,12.44,11.39,11.39,12.12,8.98,8.98,18.8
1000,200,18,15,6.48,6,6,6.31,4.72,4.72,11.2
1000,300,18,15,2.24,2.01,2.01,2.19,1.54,1.54,5.1
1000,400,18,15,0.47,0.41,0.41,0.46,0.28,0.28,1.84
1000,500,18,15,0,0,0,0,0,0,0.52
1000,600,18,15,0,0,0,0,0,0,0.14
1000,700,18,15,0,0,0,0,0,0,0
1000,800,18,15,0,0,0,0,0,0,0
1000,900,18,15,0,0,0,0,0,0,0
1000,1000,18,15,0,0,0,0,0,0,0
1000,-1000,21,15,0,0,0,0,0,0,0
1000,-900,21,15,0,0,0,0,0,0,0
1000,-800,21,15,0,0,0,0,0,0,0
1000,-700,21,15,0,0,0,0,0,0,0
1000,-600,21,15,0,0,0,0,0,0,0.14
1000,-500,21,15,0,0,0,0,0,0,0.52
1000,-400,21,15,0.47,0.41,0.41,0.46,0.28,0.28,1.84
1000,-300,21,15,2.24,2.01,2.01,2.19,1.54,1.54,5.1
1000,-200,21,15,6.48,6,6,6.31,4.72,4.72,11.2
1000,-100,21,15,12.44,11.39,11.39,12.11,8.97,8.97,18.79
1000,0,21,15,15.4,14.11,14.11,15,11.27,11.27,22.41
1000,100,21,15,12.44,11.39,11.39,12.11,8.97,8.97,18.79
1000,200,21,15,6.48,6,6,6.31,4.72,4.72,11.2
1000,300,21,15,2.24,2.01,2.01,2.19,1.54,1.54,5.1
1000,400,21,15,0.47,0.41,0.41,0.46,0.28,0.28,1.84
1000,500,21,15,0,0,0,0,0,0,0.52
1000,600,21,15,0,0,0,0,0,0,0.14
1000,700,21,15,0,0,0,0,0,0,0
1000,800,21,15,0,0,0,0,0,0,0
1000,900,21,15,0,0,0,0,0,0,0
1000,1000,21,15,0,0,0,0,0,0,0
-900,-1000,0,15,0,0,0,0,0,0,0
-900,-900,0,15,0,0,0,0,0,0,0
-900,-800,0,15,0,0,0,0,0,0,0
-900,-700,0,15,0,0,0,0,0,0,0
-900,-600,0,15,0,0,0,0,0,0,0
-900,-500,0,15,0,0,0,0,0,0,0
-900,-400,0,15,0,0,0,0,0,0,0
-900,-300,0,15,0,0,0,0,0,0,0
-900,-200,0,15,0,0,0,0,0,0,0
-900,-100,0,15,0,0,0,0,0,0,0
-900,0,0,15,0,0,0,0,0,0,0
-900,100,0,15,0,0,0,0,0,0,0
-900,200,0,15,0,0,0,0,0,0,0
-900,300,0,15,0,0,0,0,0,0,0
-900,400,0,15,0,0,0,0,0,0,0
-900,500,0,15,0,0,0,0,0,0,0
-900,600,0,15,0,0,0,0,0,0,0
-900,700,0,15,0,0,0,0,0,0,0
-900,800,0,15,0,0,0,0,0,0,0
-900,900,0,15,0,0,0,0,0,0,0
-900,1000,0,15,0,0,0,0,0,0,0
-900,-1000,3,15,0,0,0,0,0,0,0
-900,-900,3,15,0,0,0,0,0,0,0
-900,-800,3,15,0,0,0,0,0,0,0
-900,-700,3,15,0,0,0,0,0,0,0
-900,-600,3,15,0,0,0,0,0,0,0
-900,-500,3,15,0,0,0,0,0,0,0
-900,-400,3,15,0,0,0,0,0,0,0
-900,-300,3,15,0,0,0,0,0,0,0
-900,-200,3,15,0,0,0,0,0,0,0
-900,-100,3,15,0,0,0,0,0,0,0
-900,0,3,15,0,0,0,0,0,0,0
-900,100,3,15,0,0,0,0,0,0,0
-900,200,3,15,0,0,0,0,0,0,0
-900,300,3,15,0,0,0,0,0,0,0
-900,400,3,15,0,0,0,0,0,0,0
-900,500,3,15,0,0,0,0,0,0,0
-900,600,3,15,0,0,0,0,0,0,0
-900,700,3,15,0,0,0,0,0,0,0
-900,800,3,15,0,0,0,0,0,0,0
-900,900,3,15,0,0,0,0,0,0,0
-900,1000,3,15,0,0,0,0,0,0,0
-900,-1000,6,15,0,0,0,0,0,0,0
-900,-900,6,15,0,0,0,0,0,0,0
-900,-800,6,15,0,0,0,0,0,0,0
-900,-700,6,15,0,0,0,0,0,0,0
-900,-600,6,15,0,0,0,0,0,0,0
-900,-500,6,15,0,0,0,0,0,0,0
-900,-400,6,15,0,0,0,0,0,0,0
-900,-300,6,15,0,0,0,0,0,0,0
-900,-200,6,15,0,0,0,0,0,0,0
-900,-100,6,15,0,0,0,0,0,0,0
-900,0,6,15,0,0,0,0,0,0,0
-900,100,6,15,0,0,0,0,0,0,0
-900,200,6,15,0,0,0,0,0,0,0
-900,300,6,15,0,0,0,0,0,0,0
-900,400,6,15,0,0,0,0,0,0,0
-900,500,6,15,0,0,0,0,0,0,0
-900,600,6,15,0,0,0,0,0,0,0
-900,700,6,15,0,0,0,0,0,0,0
-900,800,6,15,0,0,0,0,0,0,0
-900,900,6,15,0,0,0,0,0,0,0
-900,1000,6,15,0,0,0,0,0,0,0
-900,-1000,9,15,0,0,0,0,0,0,0
-900,-900,9,15,0,0,0,0,0,0,0
-900,-800,9,15,0,0,0,0,0,0,0
-900,-700,9,15,0,0,0,0,0,0,0
-900,-600,9,15,0,0,0,0,0,0,0
-900,-500,9,15,0,0,0,0,0,0,0
-900,-400,9,15,0,0,0,0,0,0,0
-900,-300,9,15,0,0,0,0,0,0,0
-900,-200,9,15,0,0,0,0,0,0,0
-900,-100,9,15,0,0,0,0,0,0,0
-900,0,9,15,0,0,0,0,0,0,0
-900,100,9,15,0,0,0,0,0,0,0
-900,200,9,15,0,0,0,0,0,0,0
-900,300,9,15,0,0,0,0,0,0,0
-900,400,9,15,0,0,0,0,0,0,0
-900,500,9,15,0,0,0,0,0,0,0
-900,600,9,15,0,0,0,0,0,0,0
-900,700,9,15,0,0,0,0,0,0,0
-900,800,9,15,0,0,0,0,0,0,0
-900,900,9,15,0,0,0,0,0,0,0
-900,1000,9,15,0,0,0,0,0,0,0
-900,-1000,12,15,0,0,0,0,0,0,0
-900,-900,12,15,0,0,0,0,0,0,0
-900,-800,12,15,0,0,0,0,0,0,0
-900,-700,12,15,0,0,0,0,0,0,0
-900,-600,12,15,0,0,0,0,0,0,0
-900,-500,12,15,0,0,0,0,0,0,0
-900,-400,12,15,0,0,0,0,0,0,0
-900,-300,12,15,0,0,0,0,0,0,0
-900,-200,12,15,0,0,0,0,0,0,0
-900,-100,12,15,0,0,0,0,0,0,0
-900,0,12,15,0,0,0,0,0,0,0
-900,100,12,15,0,0,0,0,0,0,0
-900,200,12,15,0,0,0,0,0,0,0
-900,300,12,15,0,0,0,0,0,0,0
-900,400,12,15,0,0,0,0,0,0,0
-900,500,12,15,0,0,0,0,0,0,0
-900,600,12,15,0,0,0,0,0,0,0
-900,700,12,15,0,0,0,0,0,0,0
-900,800,12,15,0,0,0,0,0,0,0
-900,900,12,15,0,0,0,0,0,0,0
-900,1000,12,15,0,0,0,0,0,0,0
-900,-1000,15,15,0,0,0,0,0,0,0
-900,-900,15,15,0,0,0,0,0,0,0
-900,-800,15,15,0,0,0,0,0,0,0
-900,-700,15,15,0,0,0,0,0,0,0
-900,-600,15,15,0,0,0,0,0,0,0
-900,-500,15,15,0,0,0,0,0,0,0
-900,-400,15,15,0,0,0,0,0,0,0
-900,-300,15,15,0,0,0,0,0,0,0
-900,-200,15,15,0,0,0,0,0,0,0
-900,-100,15,15,0,0,0,0,0,0,0
-900,0,15,15,0,0,0,0,0,0,0
-900,100,15,15,0,0,0,0,0,0,0
-900,200,15,15,0,0,0,0,0,0,0
-900,300,15,15,0,0,0,0,0,0,0
-900,400,15,15,0,0,0,0,0,0,0
-900,500,15,15,0,0,0,0,0,0,0
-900,600,15,15,0,0,0,0,0,0,0
-900,700,15,15,0,0,0,0,0,0,0
-900,800,15,15,0,0,0,0,0,0,0
-900,900,15,15,0,0,0,0,0,0,0
-900,1000,15,15,0,0,0,0,0,0,0
-900,-1000,18,15,0,0,0,0,0,0,0
-900,-900,18,15,0,0,0,0,0,0,0
-900,-800,18,15,0,0,0,0,0,0,0
-900,-700,18,15,0,0,0,0,0,0,0
-900,-600,18,15,0,0,0,0,0,0,0
-900,-500,18,15,0,0,0,0,0,0,0
-900,-400,18,15,0,0,0,0,0,0,0
-900,-300,18,15,0,0,0,0,0,0,0
-900,-200,18,15,0,0,0,0,0,0,0
-900,-100,18,15,0,0,0,0,0,0,0
-900,0,18,15,0,0,0,0,0,0,0
-900,100,18,15,0,0,0,0,0,0,0
-900,200,18,15,0,0,0,0,0,0,0
-900,300,18,15,0,0,0,0,0,0,0
-900,400,18,15,0,0,0,0,0,0,0
-900,500,18,15,0,0,0,0,0,0,0
-900,600,18,15,0,0,0,0,0,0,0
-900,700,18,15,0,0,0,0,0,0,0
-900,800,18,15,0,0,0,0,0,0,0
-900,900,18,15,0,0,0,0,0,0,0
-900,1000,18,15,0,0,0,0,0,0,0
-900,-1000,21,15,0,0,0,0,0,0,0
-900,-900,21,15,0,0,0,0,0,0,0
-900,-800,21,15,0,0,0,0,0,0,0
-900,-700,21,15,0,0,0,0,0,0,0
-900,-600,21,15,0,0,0,0,0,0,0
-900,-500,21,15,0,0,0,0,0,0,0
-900,-400,21,15,0,0,0,0,0,0,0
-900,-300,21,15,0,0,0,0,0,0,0
-900,-200,21,15,0,0,0,0,0,0,0
-900,-100,21,15,0,0,0,0,0,0,0
-900,0,21,15,0,0,0,0,0,0,0
-900,100,21,15,0,0,0,0,0,0,0
-900,200,21,15,0,0,0,0,0,0,0
-900,300,21,15,0,0,0,0,0,0,0
-900,400,21,15,0,0,0,0,0,0,0
-900,500,21,15,0,0,0,0,0,0,0
-900,600,21,15,0,0,0,0,0,0,0
-900,700,21,15,0,0,0,0,0,0,0
-900,800,21,15,0,0,0,0,0,0,0
-900,900,21,15,0,0,0,0,0,0,0
-900,1000,21,15,0,0,0,0,0,0,0
900,-1000,0,15,0,0,0,0,0,0,0
900,-900,0,15,0,0,0,0,0,0,0
900,-800,0,15,0,0,0,0,0,0,0
900,-700,0,15,0,0,0,0,0,0,0
900,-600,0,15,0,0,0,0,0,0,0.1
900,-500,0,15,0,0,0,0,0,0,0.52
900,-400,0,15,0.29,0.25,0.25,0.28,0.18,0.18,1.82
900,-300,0,15,2.12,2.11,2.11,2.07,1.84,1.84,5.55
900,-200,0,15,7.93,7.71,7.71,7.72,6.8,6.8,14.04
900,-100,0,15,17.06,16.64,16.64,16.59,14.67,14.67,25.58
900,0,0,15,22.04,21.51,21.51,21.43,18.96,18.96,31.55
900,100,0,15,17.06,16.64,16.64,16.59,14.67,14.67,25.58
900,200,0,15,7.93,7.7,7.7,7.72,6.8,6.8,14.04
900,300,0,15,2.12,2.11,2.11,2.06,1.84,1.84,5.55
900,400,0,15,0.29,0.25,0.25,0.28,0.18,0.18,1.82
900,500,0,15,0,0,0,0,0,0,0.52
900,600,0,15,0,0,0,0,0,0,0.1
900,700,0,15,0,0,0,0,0,0,0
900,800,0,15,0,0,0,0,0,0,0
900,900,0,15,0,0,0,0,0,0,0
900,1000,0,15,0,0,0,0,0,0,0
900,-1000,3,15,0,0,0,0,0,0,0
900,-900,3,15,0,0,0,0,0,0,0
900,-800,3,15,0,0,0,0,0,0,0
900,-700,3,15,0,0,0,0,0,0,0
900,-600,3,15,0,0,0,0,0,0,0.1
900,-500,3,15,0,0,0,0,0,0,0.52
900,-400,3,15,0.29,0.25,0.25,0.28,0.18,0.18,1.82
900,-300,3,15,2.12,2.11,2.11,2.06,1.84,1.84,5.55
900,-200,3,15,7.93,7.7,7.7,7.72,6.8,6.8,14.04
900,-100,3,15,17.06,16.64,16.64,16.59,14.67,14.67,25.58
900,0,3,15,22.04,21.51,21.51,21.43,18.96,18.96,31.55
900,100,3,15,17.06,16.64,16.64,16.59,14.66,14.66,25.58
900,200,3,15,7.93,7.7,7.7,7.72,6.8,6.8,14.04
900,300,3,15,2.12,2.11,2.11,2.06,1.84,1.84,5.55
900,400,3,15,0.29,0.25,0.25,0.28,0.18,0.18,1.82
900,500,3,15,0,0,0,0,0,0,0.52
900,600,3,15,0,0,0,0,0,0,0.1
900,700,3,15,0,0,0,0,0,0,0
900,800,3,15,0,0,0,0,0,0,0
900,900,3,15,0,0,0,0,0,0,0
900,1000,3,15,0,0,0,0,0,0,0
900,-1000,6,15,0,0,0,0,0,0,0
900,-900,6,15,0,0,0,0,0,0,0
900,-800,6,15,0,0,0,0,0,0,0
900,-700,6,15,0,0,0,0,0,0,0
900,-600,6,15,0,0,0,0,0,0,0.1
900,-500,6,15,0,0,0,0,0,0,0.52
900,-400,6,15,0.29,0.25,0.25,0.28,0.18,0.18,1.82
900,-300,6,15,2.12,2.11,2.11,2.06,1.84,1.84,5.55
900,-200,6,15,7.93,7.7,7.7,7.71,6.8,6.8,14.04
900,-100,6,15,17.06,16.63,16.63,16.59,14.66,14.66,25.57
900,0,6,15,22.04,21.5,21.5,21.43,18.95,18.95,31.54
900,100,6,15,17.06,16.63,16.63,16.59,14.66,14.66,25.57
900,200,6,15,7.93,7.7,7.7,7.71,6.8,6.8,14.04
900,300,6,15,2.12,2.11,2.11,2.06,1.84,1.84,5.55
900,400,6,15,0.29,0.25,0.25,0.28,0.18,0.18,1.82
900,500,6,15,0,0,0,0,0,0,0.52
900,600,6,15,0,0,0,0,0,0,0.1
900,700,6,15,0,0,0,0,0,0,0
900,800,6,15,0,0,0,0,0,0,0
900,900,6,15,0,0,0,0,0,0,0
900,1000,6,15,0,0,0,0,0,0,0
900,-1000,9,15,0,0,0,0,0,0,0
900,-900,9,15,0,0,0,0,0,0,0
900,-800,9,15,0,0,0,0,0,0,0
900,-700,9,15,0,0,0,0,0,0,0
900,-600,9,15,0,0,0,0,0,0,0.1
900,-500,9,15,0,0,0,0,0,0,0.52
900,-400,9,15,0.29,0.25,0.25,0.28,0.18,0.18,1.82
900,-300,9,15,2.12,2.11,2.11,2.06,1.84,1.84,5.55
900,-200,9,15,7.93,7.7,7.7,7.71,6.79,6.79,14.03
900,-100,9,15,17.05,16.62,16.62,16.58,14.66,14.66,25.57
900,0,9,15,22.02,21.5,21.5,21.42,18.95,18.95,31.53
900,100,9,15,17.05,16.62,16.62,16.58,14.65,14.65,25.57
900,200,9,15,7.93,7.7,7.7,7.71,6.79,6.79,14.03
900,300,9,15,2.12,2.11,2.11,2.06,1.84,1.84,5.55
900,400,9,15,0.29,0.25,0.25,0.28,0.18,0.18,1.82
900,500,9,15,0,0,0,0,0,0,0.52
900,600,9,15,0,0,0,0,0,0,0.1
900,700,9,15,0,0,0,0,0,0,0
900,800,9,15,0,0,0,0,0,0,0
900,900,9,15,0,0,0,0,0,0,0
900,1000,9,15,0,0,0,0,0,0,0
900,-1000,12,15,0,0,0,0,0,0,0
900,-900,12,15,0,0,0,0,0,0,0
900,-800,12,15,0,0,0,0,0,0,0
900,-700,12,15,0,0,0,0,0,0,0
900,-600,12,15,0,0,0,0,0,0,0.1
900,-500,12,15,0,0,0,0,0,0,0.52
900,-400,12,15,0.29,0.25,0.25,0.28,0.18,0.18,1.82
900,-300,12,15,2.12,2.11,2.11,2.06,1.83,1.83,5.55
900,-200,12,15,7.92,7.69,7.69,7.71,6.79,6.79,14.03
900,-100,12,15,17.04,16.61,16.61,16.57,14.65,14.65,25.56
900,0,12,15,22.01,21.48,21.48,21.41,18.93,18.93,31.52
900,100,12,15,17.04,16.61,16.61,16.57,14.65,14.65,25.56
900,200,12,15,7.92,7.69,7.69,7.71,6.79,6.79,14.03
900,300,12,15,2.12,2.11,2.11,2.06,1.83,1.83,5.55
900,400,12,15,0.29,0.25,0.25,0.28,0.18,0.18,1.82
900,500,12,15,0,0,0,0,0,0,0.52
900,600,12,15,0,0,0,0,0,0,0.1
900,700,12,15,0,0,0,0,0,0,0
900,800,12,15,0,0,0,0,0,0,0
900,900,12,15,0,0,0,0,0,0,0
900,1000,12,15,0,0,0,0,0,0,0
900,-1000,15,15,0,0,0,0,0,0,0
900,-900,15,15,0,0,0,0,0,0,0
900,-800,15,15,0,0,0,0,0,0,0
900,-700,15,15,0,0,0,0,0,0,0
900,-600,15,15,0,0,0,0,0,0,0.1
900,-500,15,15,0,0,0,0,0,0,0.52
900,-400,15,15,0.29,0.25,0.25,0.28,0.18,0.18,1.82
900,-300,15,15,2.12,2.1,2.1,2.06,1.83,1.83,5.55
900,-200,15,15,7.92,7.69,7.69,7.7,6.78,6.78,14.02
900,-100,15,15,17.03,16.6,16.6,16.56,14.64,14.64,25.55
900,0,15,15,22,21.47,21.47,21.39,18.92,18.92,31.5
900,100,15,15,17.03,16.6,16.6,16.56,14.64,14.64,25.54
900,200,15,15,7.92,7.69,7.69,7.7,6.78,6.78,14.02
900,300,15,15,2.12,2.1,2.1,2.06,1.83,1.83,5.54
900,400,15,15,0.29,0.25,0.25,0.28,0.18,0.18,1.82
900,500,15,15,0,0,0,0,0,0,0.52
900,600,15,15,0,0,0,0,0,0,0.1
900,700,15,15,0,0,0,0,0,0,0
900,800,15,15,0,0,0,0,0,0,0
900,900,15,15,0,0,0,0,0,0,0
900,1000,15,15,0,0,0,0,0,0,0
900,-1000,18,15,0,0,0,0,0,0,0
900,-900,18,15,0,0,0,0,0,0,0
900,-800,18,15,0,0,0,0,0,0,0
900,-700,18,15,0,0,0,0,0,0,0
900,-600,18,15,0,0,0,0,0,0,0.1
900,-500,18,15,0,0,0,0,0,0,0.52
900,-400,18,15,0.29,0.25,0.25,0.28,0.18,0.18,1.82
900,-300,18,15,2.12,2.1,2.1,2.06,1.83,1.83,5.54
900,-200,18,15,7.91,7.68,7.68,7.69,6.78,6.78,14.02
900,-100,18,15,17.01,16.59,16.59,16.54,14.62,14.62,25.53
900,0,18,15,21.98,21.45,21.45,21.37,18.9,18.9,31.48
900,100,18,15,17.01,16.59,16.59,16.54,14.62,14.62,25.53
900,200,18,15,7.91,7.68,7.68,7.69,6.78,6.78,14.02
900,300,18,15,2.12,2.1,2.1,2.06,1.83,1.83,5.54
900,400,18,15,0.29,0.25,0.25,0.28,0.18,0.18,1.82
900,500,18,15,0,0,0,0,0,0,0.52
900,600,18,15,0,0,0,0,0,0,0.1
900,700,18,15,0,0,0,0,0,0,0
900,800,18,15,0,0,0,0,0,0,0
900,900,18,15,0,0,0,0,0,0,0
900,1000,18,15,0,0,0,0,0,0,0
900,-1000,21,15,0,0,0,0,0,0,0
900,-900,21,15,0,0,0,0,0,0,0
900,-800,21,15,0,0,0,0,0,0,0
900,-700,21,15,0,0,0,0,0,0,0
